Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
I'm the smartest	ChitChat.WhoIsSmarterYouOrMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	20
I'm obviously more intelligent than you	ChitChat.WhoIsSmarterYouOrMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	20
I'm the most intelligent	ChitChat.WhoIsSmarterYouOrMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	20
You're the smartest	ChitChat.WhoIsSmarterYouOrMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	20
I'm the brighter than you	ChitChat.WhoIsSmarterYouOrMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	20
I'm smarter than you	ChitChat.WhoIsSmarterYouOrMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	20
I'm smarter	ChitChat.WhoIsSmarterYouOrMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	20
I'm obviously the smartest	ChitChat.WhoIsSmarterYouOrMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	20
I'm obviously the most smart	ChitChat.WhoIsSmarterYouOrMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	20
I'm obviously the brightest	ChitChat.WhoIsSmarterYouOrMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	20
I'm obviously smarter	ChitChat.WhoIsSmarterYouOrMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	20
I'm the most smart	ChitChat.WhoIsSmarterYouOrMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	20
How do you feel about artificial intelligence?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
Are you interested in tech?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
What is your opinion about AI?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
How do you feel about tech?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
Are you interested in AI?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
What is your opinion about tech?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
What should I know about AI?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
What is your opinion about bots?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
What should I know about tech?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
Are you a fan of tech?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
What do you think about technology?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
What do you think about AI?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
How do you feel about technology?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
How do you feel about bots?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
What is your opinion about tech companies?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
How do you feel about AI?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
Are you interested in technology?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
Are you interested in tech companies?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
Are you interested in bots?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
Are you interested in artificial intelligence?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
How do you feel about tech companies?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
What is your take on artificial intelligence?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
What should I know about tech companies?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
What should I know about bots?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
What should I know about artificial intelligence?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
What is your take on technology?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
What is your take on tech?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
What is your opinion about artificial intelligence?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
What is your take on bots?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
What should I know about technology?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
What is your take on AI?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
What is your opinion of tech?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
What is your opinion of tech companies?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
What is your opinion of artificial intelligence?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
What is your opinion of AI?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
What is your opinion about technology?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
What is your take on tech companies?	ChitChat.WhatDoYouThinkOfTech	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	21
Do you think I look stunning today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I look cute to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem ugly to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
How adorable do you think I am today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I look appealing	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
How pretty do I look today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I look repulsive to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I look handsome to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I look beautiful to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I look good today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem stunning to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem adorable to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem handsome today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem pretty to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem pretty to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem pretty today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem repulsive to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem handsome to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem repulsive today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem gorgeous today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem stunning to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem stunning today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem ugly to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem ugly today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I am adorable	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem repulsive to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem beautiful to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I look bad today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem attractive to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem attractive to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem attractive today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem bad to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem bad to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem handsome to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem beautiful to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I am appealing today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem beautiful today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem cute to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem cute to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem cute today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem gorgeous to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem gorgeous to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem bad today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I look appealing today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I am stunning today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I am ugly	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I am ugly today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I look adorable	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I look adorable to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I look adorable to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I am adorable today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I am pretty	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I look attractive	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I look attractive to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I look attractive to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I look attractive today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I look bad to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I adorable to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I look adorable today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I am good looking today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem adorable to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I am attractive	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I am attractive today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I am beautiful	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I am beautiful today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I am cute	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I am stunning	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I am good looking	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I am pretty today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I am gorgeous	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I am gorgeous today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I am handsome	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I am handsome today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I am lovely	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I am lovely today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I am appealing	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do you think I am cute today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I stunning today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I seem adorable today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I pretty to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I pretty today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I repulsive to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I repulsive to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I repulsive today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I handsome today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I stunning to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I handsome to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I ugly to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I ugly to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I ugly today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I look adorable to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I look adorable to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I look adorable today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I stunning to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I cute to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I adorable to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I adorable today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I attractive to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I attractive to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I attractive today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I beautiful to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I pretty to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I beautiful today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I look attractive today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I cute to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I cute today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I gorgeous to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I gorgeous to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I gorgeous today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I handsome to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Am I beautiful to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I look repulsive today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I look handsome today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I look okay?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I look pretty to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I look pretty to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I look pretty today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I look pretty?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I look attractive to you today?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
Do I look repulsive to you?	ChitChat.DoILookNice	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	22
